"date","country","species","mentions"
2015-12-27,"BG","Triadica sebifera",0
2015-12-27,"CY","Triadica sebifera",0
2015-12-27,"CZ","Triadica sebifera",0
2015-12-27,"DE","Triadica sebifera",0
2015-12-27,"DK","Triadica sebifera",0
2015-12-27,"EE","Triadica sebifera",0
2015-12-27,"ES","Triadica sebifera",0
2015-12-27,"FI","Triadica sebifera",0
2015-12-27,"FR","Triadica sebifera",0
2015-12-27,"GB","Triadica sebifera",0
2015-12-27,"GR","Triadica sebifera",0
2015-12-27,"HR","Triadica sebifera",0
2015-12-27,"HU","Triadica sebifera",0
2015-12-27,"IE","Triadica sebifera",0
2015-12-27,"IT","Triadica sebifera",0
2015-12-27,"LT","Triadica sebifera",0
2015-12-27,"LU","Triadica sebifera",0
2015-12-27,"LV","Triadica sebifera",0
2015-12-27,"MT","Triadica sebifera",0
2015-12-27,"NL","Triadica sebifera",0
2015-12-27,"PL","Triadica sebifera",0
2015-12-27,"PT","Triadica sebifera",0
2015-12-27,"RO","Triadica sebifera",0
2015-12-27,"SE","Triadica sebifera",0
2015-12-27,"SI","Triadica sebifera",0
2015-12-27,"SK","Triadica sebifera",0
2015-12-27,"AT","Vespa velutina nigrithorax",0
2015-12-27,"BE","Vespa velutina nigrithorax",0
2015-12-27,"BG","Vespa velutina nigrithorax",0
2015-12-27,"CY","Vespa velutina nigrithorax",0
2015-12-27,"CZ","Vespa velutina nigrithorax",0
2015-12-27,"DE","Vespa velutina nigrithorax",0
2015-12-27,"DK","Vespa velutina nigrithorax",0
2015-12-27,"EE","Vespa velutina nigrithorax",0
2015-12-27,"ES","Vespa velutina nigrithorax",67.1821232039738
2015-12-27,"FI","Vespa velutina nigrithorax",0
2015-12-27,"FR","Vespa velutina nigrithorax",90.0026761555386
2015-12-27,"GB","Vespa velutina nigrithorax",0
2015-12-27,"GR","Vespa velutina nigrithorax",0
2015-12-27,"HR","Vespa velutina nigrithorax",0
2015-12-27,"HU","Vespa velutina nigrithorax",0
2015-12-27,"IE","Vespa velutina nigrithorax",0
2015-12-27,"IT","Vespa velutina nigrithorax",0
2015-12-27,"LT","Vespa velutina nigrithorax",0
2015-12-27,"LU","Vespa velutina nigrithorax",0
2015-12-27,"LV","Vespa velutina nigrithorax",0
2015-12-27,"MT","Vespa velutina nigrithorax",0
2015-12-27,"NL","Vespa velutina nigrithorax",0
2015-12-27,"PL","Vespa velutina nigrithorax",0
2015-12-27,"PT","Vespa velutina nigrithorax",140.553265350766
2015-12-27,"RO","Vespa velutina nigrithorax",0
2015-12-27,"SE","Vespa velutina nigrithorax",0
2015-12-27,"SI","Vespa velutina nigrithorax",0
2015-12-27,"SK","Vespa velutina nigrithorax",0
2015-12-27,"AT","Wasmannia auropunctata",0
2015-12-27,"BE","Wasmannia auropunctata",0
2015-12-27,"BG","Wasmannia auropunctata",0
2015-12-27,"CY","Wasmannia auropunctata",0
2015-12-27,"CZ","Wasmannia auropunctata",0
2015-12-27,"DE","Wasmannia auropunctata",0
2015-12-27,"DK","Wasmannia auropunctata",0
2015-12-27,"EE","Wasmannia auropunctata",0
2015-12-27,"ES","Wasmannia auropunctata",0
2015-12-27,"FI","Wasmannia auropunctata",0
2015-12-27,"FR","Wasmannia auropunctata",0
2015-12-27,"GB","Wasmannia auropunctata",0
2015-12-27,"GR","Wasmannia auropunctata",0
2015-12-27,"HR","Wasmannia auropunctata",0
2015-12-27,"HU","Wasmannia auropunctata",0
2015-12-27,"IE","Wasmannia auropunctata",0
2015-12-27,"IT","Wasmannia auropunctata",0
2015-12-27,"LT","Wasmannia auropunctata",0
2015-12-27,"LU","Wasmannia auropunctata",0
2015-12-27,"LV","Wasmannia auropunctata",0
2015-12-27,"MT","Wasmannia auropunctata",0
2015-12-27,"NL","Wasmannia auropunctata",0
2015-12-27,"PL","Wasmannia auropunctata",0
2015-12-27,"PT","Wasmannia auropunctata",0
2015-12-27,"RO","Wasmannia auropunctata",0
2015-12-27,"SE","Wasmannia auropunctata",0
2015-12-27,"SI","Wasmannia auropunctata",0
2015-12-27,"SK","Wasmannia auropunctata",0
2015-12-27,"AT","Xenopus laevis",0
2015-12-27,"BE","Xenopus laevis",0
2015-12-27,"BG","Xenopus laevis",0
2015-12-27,"CY","Xenopus laevis",0
2015-12-27,"CZ","Xenopus laevis",0
2015-12-27,"DE","Xenopus laevis",0
2015-12-27,"DK","Xenopus laevis",0
2015-12-27,"EE","Xenopus laevis",0
2015-12-27,"ES","Xenopus laevis",0
2015-12-27,"FI","Xenopus laevis",0
2015-12-27,"FR","Xenopus laevis",0
2015-12-27,"GB","Xenopus laevis",7.89429643380788
2015-12-27,"GR","Xenopus laevis",0
2015-12-27,"HR","Xenopus laevis",0
2015-12-27,"HU","Xenopus laevis",0
2015-12-27,"IE","Xenopus laevis",0
2015-12-27,"IT","Xenopus laevis",0
2015-12-27,"LT","Xenopus laevis",0
2015-12-27,"LU","Xenopus laevis",0
2015-12-27,"LV","Xenopus laevis",0
2015-12-27,"MT","Xenopus laevis",0
2015-12-27,"NL","Xenopus laevis",0
2015-12-27,"PL","Xenopus laevis",0
2015-12-27,"PT","Xenopus laevis",0
2015-12-27,"RO","Xenopus laevis",0
2015-12-27,"SE","Xenopus laevis",0
2015-12-27,"SI","Xenopus laevis",0
2015-12-27,"SK","Xenopus laevis",0
